id	state	city	lat	lon
1048700	North Carolina	Charlotte	35.2164	-80.8281
1048701	North Carolina	Bessemer City	35.2686	-81.2792
1050174	Florida	Jacksonville	30.2938	-81.5451
1049004	Alabama	Phenix City	32.4747	-85.0079
1051062	West Virginia	Webster Springs	38.4525	-80.4232
1049600	California	Eureka	40.8	-124.169
1049604	Virginia	Norfolk	36.843	-76.2462
1050418	Illinois	Channahon	41.4201	-88.2329
1049024	Louisiana	New Orleans	29.9665	-90.0169
1048966	West Virginia	Barrackville	39.508	-80.1673
1050427	Louisiana	Harvey	29.9037	-90.0661
1049550	California	Vallejo	38.1041	-122.258
1048636	Kentucky	Cynthiana	38.305	-84.296
1048984	Florida	Ocala	29.1883	-82.1564
1049631	Kentucky	Paris	38.2143	-84.2583
1048991	Florida	Naples	26.2758	-81.7415
1049632	Kentucky	Louisville	38.1879	-85.7591
1050316	California	Redlands	34.0469	-117.212
1049020	Louisiana	Lafayette	30.2771	-92.0145
1052297	Texas	San Antonio	29.38	-98.4733
1054470	Oregon	Central Point	42.3843	-122.92
1049256	Colorado	Denver	39.7494	-104.935
1059652	California	Huntington Beach	33.6775	-118.002
1050306	Tennessee	Columbia	35.6178	-87.0352
1049068	Tennessee	La Follette (Lafollette)	36.5163	-84.042
1049072	Florida	Palm Beach Gardens (Riviera Beach)	26.8024	-80.0729
1049051	Maine	Westbrook	43.6768	-70.3646
1052157	North Carolina	Goldsboro	35.3666	-77.9972
1048894	Texas	Marshall	32.5447	-94.3524
1048842	Utah	Salt Lake City (West Valley City)	40.7112	-111.975
1048717	Illinois	Chicago	41.8846	-87.631
1049335	Illinois	Chicago	41.7588	-87.5857
1050187	Indiana	Elkhart	41.683	-85.9762
1048858	Tennessee	Memphis	35.0781	-90.0195
1049413	New York	Wallkill	41.4343	-74.3972
1049098	Arkansas	West Memphis	35.1572	-90.1873
1049417	New York	Buffalo	42.9489	-78.8069
1050239	Arkansas	Little Rock	34.6295	-92.3886
1048886	Virginia	Locust Grove	38.3131	-77.7747
1048913	Virginia	Portsmouth	36.8185	-76.3184
1048773	Massachusetts	Fall River	41.6875	-71.132
1050967	Florida	Cocoa Beach	28.3676	-80.6053
1049457	North Dakota	Fargo	46.8801	-96.8988
1048805	Arkansas	Fort Smith	35.3821	-94.4199
1049419	New York	Grand Island	43.0191	-78.9729
1048854	Tennessee	Memphis	35.0606	-90.0807
1048823	Wisconsin	Milwaukee	43.0778	-87.9422
1049523	California	San Diego	33.0983	-116.121
1048657	Tennessee	Morristown	36.207	-83.348
1048835	Utah	Salt Lake City	40.6486	-111.939
1050301	Illinois	Calumet City	41.6228	-87.5384
1048875	Tennessee	Memphis	35.0821	-89.9392
1049555	Tennessee	Nashville	36.1863	-86.7734
1053429	New Jersey	Willingboro	40.0314	-74.9052
1053434	Virginia	Virginia Beach	36.8429	-75.9827
1049552	Tennessee	Memphis	35.0029	-89.9369
1049018	Louisiana	New Orleans	29.9324	-90.0836
1050267	Georgia	Cordele	31.9551	-83.7878
1050964	Missouri	Fillmore	40.0242	-94.9755
1050297	Tennessee	Madison	36.3002	-86.6865
1049625	California	North Hollywood	34.1867	-118.388
1054930	Colorado	Grand Junction	39.0924	-108.557
1050264	Georgia	Savannah	32.032	-81.0619
1050276	Georgia	Augusta	33.4753	-82.0034
1049521	California	San Diego	32.7027	-117.047
1049623	Tennessee	Nashville	36.1095	-86.8088
1050286	Maryland	Baltimore	39.3093	-76.573
1049331	Florida	Ocala	29.1863	-82.1524
1050293	Tennessee	Nashville	36.1093	-86.814
1049607	Virginia	Danville	36.6195	-79.399
1049675	Indiana	Urbana	40.8838	-85.7841
1050248	Arkansas	Little Rock	34.6821	-92.3539
1049842	New York	Hopewell Junction (Hopewell)	41.5756	-73.795
1050243	Arkansas	North Little Rock	34.7756	-92.269
1050304	California	Los Angeles	34.1827	-118.59
1050156	Minnesota	Minneapolis	45.0048	-93.2865
1049252	Kansas	Lawrence	38.9754	-95.2401
1050159	Minnesota	Saint Paul (Maplewood)	45.0126	-93.0546
1050065	Mississippi	Lexington	33.142	-90.069
1050045	Alabama	Mobile	30.5694	-88.2295
1050245	Arkansas	Pearcy	34.4079	-93.2648
1052032	Louisiana	Belle Rose	29.9931	-91.0527
1049380	Florida	Orlando	28.5341	-81.3971
1049383	Florida	Panama City	30.2087	-85.6125
1050362	Delaware	Dover	39.1761	-75.5439
1050488	Missouri	Raymore	38.7982	-94.4939
1049923	District of Columbia	Washington	38.9234	-77.0323
1049329	Florida	Ocala	29.197	-82.1499
1049545	Maryland	Baltimore	39.3146	-76.6134
1050800	California	Desert Hot Springs	33.9599	-116.469
1051558	Oklahoma	Choctaw	35.4786	-97.2651
1063158	California	Half Moon Bay	37.4629	-122.438
1049688	California	Sacramento	38.5844	-121.494
1050467	Massachusetts	Boston	42.3552	-71.0629
1051662	Georgia	Macon	32.8317	-83.6416
1049888	Texas	Amarillo	35.2123	-101.841
1051135	Michigan	Coopersville	43.0964	-85.9865
1050440	South Carolina	Columbia	34.0475	-81.0261
1050533	Washington	Spokane	47.6858	-117.425
1050516	Pennsylvania	Pittsburgh (Churchill)	40.4445	-79.8564
1051163	Massachusetts	Boston	42.3242	-71.0773
1051166	Colorado	Grand Junction	39.0895	-108.58
1050524	New York	Glens Falls	43.3117	-73.6387
1050450	Massachusetts	Weymouth	42.1836	-70.9545
1049230	Texas	Converse	29.5231	-98.299
1050311	Tennessee	Chattanooga	35.0726	-85.2412
1050438	Ohio	Pataskala	40.052	-82.7459
1051622	Arkansas	El Dorado	33.2077	-92.6481
1051572	Oklahoma	Ada	34.7908	-96.6608
1049558	Tennessee	Jackson	35.637	-88.8353
1049587	California	Oakland	37.7456	-122.191
1049893	Nebraska	Omaha	41.2905	-95.9794
1054303	Tennessee	Newbern	36.0927	-89.3045
1050346	Ohio	Alliance	40.9218	-81.1058
1056601	Illinois	Joliet	41.552	-88.0559
1049602	Texas	Fort Worth	32.8986	-97.3162
1049610	Virginia	Roanoke	37.2909	-79.9448
1051602	Massachusetts	Fall River	41.6813	-71.1522
1050334	Maryland	Capitol Heights	38.9077	-76.9159
1049621	Virginia	Richmond	37.5602	-77.4506
1050406	Louisiana	Westlake	30.2532	-93.2686
1050409	Ohio	Lancaster	39.7323	-82.6225
1049572	Massachusetts	Fall River	41.6978	-71.159
1052781	Indiana	Evansville	37.9619	-87.5456
1050696	Pennsylvania	Stroudsburg	40.9868	-75.1946
1049218	Minnesota	Saint Paul	44.9401	-93.1636
1049883	North Carolina	Wilmington	34.2364	-77.9006
1049860	Texas	Humble	30.0038	-95.2695
1049857	North Carolina	Charlotte	35.2571	-80.7926
1051889	Minnesota	Hibbing	47.4062	-92.943
1049847	North Carolina	High Point (Archdale)	35.8971	-79.9201
1050636	New Jersey	Toms River	39.9537	-74.1979
1050611	Missouri	Kansas City	39.0783	-94.5386
1051866	Michigan	Coopersville	43.0964	-85.9865
1049831	Illinois	Chicago	41.8785	-87.755
1049828	Illinois	Chicago	41.8646	-87.7057
1052427	New Jersey	Jersey City	40.7442	-74.0452
1049825	Indiana	Merrillville	41.471	-87.3455
1056787	Illinois	Chicago	41.8844	-87.7656
1050582	Alaska	Anchorage	61.5832	-149.444
1049840	Arkansas	Lonoke	34.779	-91.904
1051320	Rhode Island	Providence	41.7907	-71.4083
1049133	South Carolina	Walhalla	34.7171	-83.0489
1051567	Iowa	Waterloo	42.4936	-92.3396
1049789	Texas	Longview	32.5103	-94.8057
1051623	Georgia	Tifton	31.443	-83.5164
1055290	California	La Quinta	33.7112	-116.277
1051808	Texas	Beaumont	30.1187	-94.1254
1049184	Louisiana	New Orleans	29.9442	-90.0865
1050550	Oregon	Portland	45.56	-122.654
1051266	Colorado	Colorado Springs	38.8744	-104.757
1051282	Connecticut	Hamden	41.3482	-72.9499
1051286	Oklahoma	Tulsa	36.1052	-95.8319
1055985	Georgia	Lilburn	33.8917	-84.1099
1051300	Oklahoma	Oklahoma City	35.4817	-97.5367
1049116	Maryland	Fort George G Meade (Fort Meade)	39.1081	-76.7745
1049698	Nevada	Las Vegas	36.1997	-115.172
1049127	South Carolina	Columbia	34.0407	-80.9959
1049136	Maryland	Silver Spring	38.9984	-77.0026
1049992	Minnesota	Baxter	46.3542	-94.2418
1050013	Minnesota	Saint Cloud	45.5537	-94.1588
1049186	Louisiana	Baton Rouge	30.4365	-91.174
1049188	Louisiana	Monroe	32.4541	-92.0521
1049095	Arkansas	North Little Rock	34.7837	-92.1351
1055554	California	Woodland	38.6741	-121.789
1050779	Ohio	Dayton	39.7854	-84.2123
1049214	Wisconsin	Milwaukee (West Allis)	43.0168	-87.9826
1050038	Alabama	Mobile	30.6776	-88.0611
1050053	Alabama	Mobile	30.7186	-88.1729
1050055	Alabama	Trafford	33.8242	-86.7513
1050057	Alabama	Oxford	33.5883	-85.8024
1049202	Mississippi	Prentiss	31.6579	-89.9567
1050658	Kansas	Topeka	39.0297	-95.6751
1049807	Texas	Houston	29.8906	-95.6793
1049146	Delaware	Middletown	39.4532	-75.7155
1049147	Wisconsin	Milwaukee	43.0469	-87.9481
1049924	District of Columbia	Washington	38.8613	-76.9907
1049925	District of Columbia	Washington	38.9027	-77.0098
1049584	California	Oakland	37.7641	-122.211
1049217	Florida	Pompano Beach (Parkland)	26.3045	-80.2694
1049975	Michigan	Holland	42.818	-86.0769
1049171	Michigan	Detroit	42.433	-83.2475
1049172	Michigan	Detroit	42.4326	-83.0058
1050135	Mississippi	Jackson	32.3027	-90.2015
1069152	Virginia	Centreville	38.8453	-77.4138
1050165	Florida	Port Richey	28.2845	-82.7107
1050738	Pennsylvania	Philadelphia	40.0548	-75.15
1055900	Texas	Humble	29.9724	-95.1933
1051506	Iowa	Waterloo	42.4906	-92.3456
1066391	Alaska	Juneau	58.3392	-134.492
1050155	Wisconsin	Milwaukee	43.0582	-87.9612
1051657	New Jersey	Perth Amboy	40.5111	-74.2769
1051129	Arizona	Phoenix	33.5095	-112.139
1050457	Texas	Houston	29.6811	-95.4217
1050592	North Carolina	Henderson	36.3091	-78.3997
1055817	Iowa	Fort Dodge	42.5366	-94.1782
1050323	California	Sacramento	38.5844	-121.494
1056458	Colorado	Fruita	39.139	-108.701
1051616	Arkansas	Conway	35.0836	-92.4098
1050401	Texas	Plano	33.0452	-96.8187
1050394	Texas	Flower Mound	33.0629	-97.0634
1050410	Texas	Garland	32.8718	-96.618
1051104	North Carolina	Greenville	35.6054	-77.3617
1051102	Texas	Texarkana	33.4539	-94.0442
1053511	Texas	Corpus Christi	27.7501	-97.4232
1050372	Virginia	Portsmouth	36.8103	-76.3685
1051070	West Virginia	Bridgeport	39.2822	-80.2667
1050358	Delaware	Wilmington	39.751	-75.5352
1050355	Ohio	Canton	40.8246	-81.3974
1050514	Missouri	De Soto	38.0611	-90.4703
1051199	California	Santa Barbara	34.4954	-119.71
1050476	Massachusetts	Springfield	42.0892	-72.5564
1050139	Wisconsin	Milwaukee	43.0361	-87.9379
1058975	New Mexico	Clovis	34.403	-103.196
1055541	Ohio	Columbus	39.9583	-82.8336
1050001	Texas	Dallas	32.7969	-96.8024
1050253	Alabama	Fairfield	33.4704	-86.9202
1052404	Mississippi	Aberdeen	33.815	-88.551
1050495	District of Columbia	Washington	38.8946	-76.9151
1050782	Arkansas	Little Rock	34.6804	-92.431
1050791	California	Richmond	37.9426	-122.361
1050369	Ohio	Cincinnati	39.1019	-84.5133
1050798	Illinois	Chicago	41.8965	-87.6416
1050029	Wisconsin	Madison	43.138	-89.3003
1050806	California	Fresno	36.7432	-119.772
1050036	Alabama	Talladega	33.4262	-86.0813
1050050	Alabama	Robertsdale	30.6187	-87.6096
1050816	California	South Gate	33.9163	-118.157
1050819	California	Turlock	37.4928	-120.85
1050649	New Jersey	Trenton (Ewing Township)	40.2335	-74.7641
1050480	New Jersey	Trenton	40.2406	-74.788
1051580	Nebraska	Omaha	41.272	-95.947
1050320	Virginia	Yorktown	37.1212	-76.4573
1050140	Wisconsin	Milwaukee	43.05	-87.9463
1051551	Oklahoma	Owasso	36.2396	-95.8153
1068791	Texas	Elmendorf	29.2203	-98.3772
1051552	Virginia	Norfolk	36.9374	-76.2224
1050313	Tennessee	Memphis	35.19	-89.9764
1055040	Colorado	Grand Junction	39.0895	-108.58
1052917	Pennsylvania	Philadelphia	39.9846	-75.1687
1050172	Florida	Homosassa	28.8235	-82.5725
1051149	Georgia	Columbus	32.4635	-84.9528
1050492	Washington	Bremerton	47.5975	-122.629
1050332	Virginia	Hopewell	37.2976	-77.2935
1050980	Florida	Lehigh Acres	26.6034	-81.5913
1050279	District of Columbia	Washington	38.8379	-77.0056
1050273	Georgia	Athens	34.0129	-83.4209
1050962	Kentucky	Louisville	38.2649	-85.5176
1050262	Georgia	Jonesboro	33.5697	-84.3665
1050949	Florida	Belle Glade	26.6823	-80.6719
1050259	Alabama	Fairhope	30.517	-87.8665
1050256	Alabama	Fairfield	33.5203	-86.8539
1050553	Arizona	Mesa	33.411	-111.792
1050496	District of Columbia	Washington	38.9176	-77.0324
1051453	New Jersey	Salem	39.5711	-75.4741
1050848	Maryland	Baltimore	39.3023	-76.6479
1051115	North Carolina	Winston Salem (Winston-salem)	36.1132	-80.2306
1051383	California	Humboldt (county)	40.7611	-124.163
1050826	California	Yucaipa	34.0339	-117.052
1050786	Arkansas	Fort Smith	35.335	-94.421
1050162	Florida	Winter Springs	28.6513	-81.2564
1060811	Maryland	Brandywine	38.6747	-76.8833
1050616	Alabama	Auburn	32.603	-85.4633
1054818	Indiana	Lafayette	40.4318	-86.8326
1050768	Pennsylvania	Smithfield	39.7871	-79.8846
1050403	Louisiana	Baton Rouge	30.4878	-91.1334
1050169	Florida	Coconut Creek	26.3256	-80.1826
1052012	Arkansas	Little Rock	34.7495	-92.3156
1051420	California	San Bernardino (county)	34.09	-117.448
1052014	Arkansas	Little Rock	34.7399	-92.3057
1051577	Maryland	Burtonsville	39.0858	-76.9366
1051912	Minnesota	Minneapolis	44.8995	-93.2259
1050613	Mississippi	Brooksville	33.2309	-88.5797
1051428	Washington	Lynnwood	47.8153	-122.244
1050179	Florida	Jacksonville	30.3457	-81.5733
1052009	Arkansas	Jacksonville	34.8874	-92.0973
1052030	Louisiana	Thibodaux	29.787	-90.7917
1051245	New York	Liverpool	43.0943	-76.1932
1050759	Alabama	Tuscaloosa	33.1771	-87.5219
1051259	New York	Coram	40.8742	-72.9886
1050555	Arizona	Mesa	33.4442	-111.805
1050365	Texas	Longview	32.5421	-94.749
1049863	Texas	Houston	29.6596	-95.2566
1050579	Missouri	Lees Summit	38.9304	-94.3752
1051255	Massachusetts	Brockton	42.0777	-71.0251
1050585	Alaska	Delta Junction (Dot Lake)	63.6596	-144.067
1052428	New Jersey	Jersey City	40.7399	-74.0516
1050761	Pennsylvania	Pittsburgh	40.3952	-79.9868
1050639	New Jersey	Paterson	40.9235	-74.1756
1053455	Pennsylvania	Bethlehem	40.6103	-75.3827
1049895	Pennsylvania	Chester	39.8454	-75.3669
1052505	Ohio	Logan	39.4862	-82.4136
1050590	Indiana	Gary	41.5417	-87.3226
1056847	California	Alameda	37.7848	-122.284
1056732	Maine	Madison	44.8549	-69.861
1064242	Louisiana	Slidell	30.3211	-89.7839
1051188	Texas	Dallas	32.6574	-96.7703
1051193	Texas	Arlington	32.6695	-97.1339
1050529	Pennsylvania	Philadelphia	39.9262	-75.1916
1051196	Texas	El Paso	31.7038	-106.222
1051744	Ohio	Ashtabula	41.8611	-80.7909
1051750	Ohio	Cambridge	40.0262	-81.5929
1053659	New York	New York (Manhattan)	40.7909	-73.9452
1051253	Arizona	Phoenix	33.4187	-112.204
1053670	New York	Ronkonkoma	40.785	-73.111
1050567	New Hampshire	Manchester	42.9897	-71.4463
1051241	Georgia	Buford	34.0859	-84.0325
1051243	South Carolina	Anderson	34.5225	-82.6277
1050572	Maine	Richmond	44.1313	-69.8547
1052406	Arkansas	Mc Gehee (Mcgehee)	33.6457	-91.384
1051133	Arizona	Scottsdale	33.5766	-111.933
1051248	Vermont	Poultney	43.5271	-73.2064
1057404	New Hampshire	Concord	43.2097	-71.5331
1050661	Kansas	Wichita	37.6918	-97.4692
1050597	South Carolina	Greenville	34.8416	-82.4443
1050485	Pennsylvania	Mckeesport (White Oak)	40.3571	-79.8122
1050330	Maryland	Clarksburg	39.2226	-77.2673
1051173	Colorado	Delta	38.6961	-108.023
1050460	Massachusetts	Lowell	42.6387	-71.315
1051177	Texas	Houston	29.7321	-95.3563
1051179	Colorado	Boulder	40.0162	-105.278
1050749	Pennsylvania	Philadelphia	40.0433	-75.1037
1050412	Louisiana	New Orleans (Algiers)	29.9306	-90.0231
1050730	Louisiana	New Orleans	29.9655	-90.0156
1049933	Wisconsin	Milwaukee	43.0858	-87.9234
1051493	Louisiana	Baton Rouge	30.4709	-91.0622
1049984	Michigan	Detroit	42.3736	-83.019
1049977	Michigan	Detroit	42.4085	-83.2198
1051445	Arizona	Tolleson	33.4651	-112.251
1053923	Ohio	Columbus	39.9439	-82.8646
1052520	Iowa	Fort Dodge	42.5123	-94.1838
1051331	Illinois	Chicago	41.8519	-87.6991
1052618	Virginia	Winchester	39.1917	-78.1283
1052611	Delaware	New Castle	39.6706	-75.633
1052605	Delaware	New Castle	39.6767	-75.5728
1053167	California	Westlake Village	34.1358	-118.808
1051346	Maryland	Baltimore	39.3071	-76.6708
1052550	District of Columbia	Washington	38.9561	-77.0242
1054975	Georgia	Athens	34.0035	-83.3784
1050705	Kansas	Junction City	39.0178	-96.8656
1053106	California	Le Grand	37.2407	-120.268
1052787	Illinois	Montgomery	41.7285	-88.4177
1051741	Ohio	Ashtabula	41.8716	-80.8088
1051395	California	Littlerock	34.4572	-117.902
1052743	Wisconsin	River Falls (Troy)	44.8671	-92.6204
1050789	Ohio	Cincinnati	39.1664	-84.5529
1052658	Indiana	Indianapolis	39.8221	-86.0352
1051363	Indiana	Indianapolis	39.7969	-86.021
1051628	Delaware	Ellendale	38.8067	-75.4389
1051385	Florida	Fort Myers	26.6399	-81.8653
1057383	Nebraska	Sutherland	41.1546	-101.155
1062029	Maryland	Charlotte Hall	38.4714	-76.8197
1051402	California	Moreno Valley	33.9698	-117.253
1051355	Florida	Fort Pierce	27.4618	-80.3382
1054126	Wisconsin	Beloit	42.5108	-89.0493
1050837	District of Columbia	Washington	38.8292	-76.9985
1052004	Arkansas	Little Rock	34.6666	-92.3578
1051649	Illinois	Zion	42.4441	-87.8207
1052005	Arkansas	Little Rock	34.8382	-92.2845
1052006	Arkansas	Pea Ridge	36.4332	-94.1124
1051632	North Carolina	Wilmington	34.1961	-77.9272
1051426	Washington	Kennewick	46.2137	-119.153
1051427	Washington	Kennewick	46.2179	-119.233
1051929	Wisconsin	De Forest	43.2496	-89.3316
1051850	Alabama	Birmingham	33.6115	-86.7455
1050804	Illinois	Chicago	41.8808	-87.7431
1050845	Illinois	Chicago	41.9076	-87.67
1061804	Texas	Arlington	32.6555	-97.1719
1052292	California	Grass Valley	39.2054	-121.009
1051326	Illinois	Chicago	41.9154	-87.7253
1051337	Illinois	Chicago	41.7095	-87.561
1051340	Illinois	Chicago	41.8087	-87.6589
1051932	Illinois	Dolton	41.6186	-87.5808
1051884	Michigan	Detroit	42.3086	-83.1144
1051885	Michigan	Detroit	42.3093	-83.1149
1051201	Illinois	Chicago	41.8882	-87.6234
1052432	New Jersey	Paterson	40.9126	-74.1575
1053793	Indiana	Fort Wayne	41.1177	-85.1275
1052420	Illinois	Chicago	41.8697	-87.6437
1051309	Rhode Island	Providence	41.8265	-71.44
1051207	Rhode Island	Pawtucket	41.8774	-71.3972
1053742	New York	Fishkill	41.5348	-73.8824
1056774	Rhode Island	Providence	41.8148	-71.4144
1060519	Washington	Gig Harbor (Key Center)	47.3797	-122.687
1051277	Oklahoma	Tulsa	36.2205	-95.983
1051275	Oklahoma	Tulsa	36.1484	-95.8505
1051264	Connecticut	South Windsor	41.8421	-72.6092
1051887	Michigan	Detroit	42.3891	-83.2248
1051106	West Virginia	Charleston (Sissonville)	38.5303	-81.6571
1051400	California	Modesto	37.6462	-120.926
1051111	West Virginia	Charleston	38.3731	-81.6656
1054369	Maryland	Leonardtown	38.2719	-76.6284
1051057	Louisiana	New Orleans	29.9715	-90.0608
1050971	Minnesota	Minneapolis	45.0186	-93.288
1051132	Michigan	Flint	42.9995	-83.6579
1051881	Michigan	Detroit	42.3512	-83.013
1051883	Michigan	Detroit	42.3672	-83.0685
1052364	Massachusetts	Lynn	42.4666	-70.9588
1051698	Massachusetts	Boston	42.292	-71.0574
1051695	South Carolina	Saint Helena Island	32.3988	-80.4433
1050656	Kansas	Topeka	39.0022	-95.6766
1053612	North Carolina	China Grove	35.554	-80.5855
1051158	Texas	Austin	30.2722	-97.7351
1051154	Massachusetts	Lynn	42.467	-70.9485
1051127	North Carolina	Raleigh	35.7718	-78.7284
1054837	Indiana	Gary	41.5892	-87.3853
1051413	California	San Diego	32.6943	-117.031
1052337	Missouri	Kansas City	39.1945	-94.504
1051659	Ohio	Akron	41.0791	-81.5574
1051216	South Carolina	Dillon	34.4185	-79.3653
1051590	North Carolina	Wilmington	34.1961	-77.9272
1051646	Illinois	Rockford	42.2911	-89.1112
1051638	Texas	Killeen	31.125	-97.7109
1051124	North Carolina	Garner	35.71	-78.6374
1051142	Massachusetts	Springfield	42.0886	-72.5763
1051613	Texas	Spring	30.0981	-95.3862
1055284	California	Riverside (Jurupa Valley)	33.9963	-117.406
1052797	North Carolina	Kinston	35.2561	-77.5559
1051450	North Carolina	Raleigh	35.8458	-78.6104
1050852	Illinois	Chicago	41.8757	-87.7086
1050841	District of Columbia	Washington	38.8286	-76.9963
1050960	Florida	West Palm Beach	26.7548	-80.1087
1050957	Kentucky	Louisville	38.25	-85.8099
1051499	Tennessee	Nashville	36.1571	-86.8343
1050947	Virginia	Roanoke	37.2884	-79.9128
1057183	Virginia	Hampton	37.0264	-76.4148
1051424	Florida	Cocoa Beach	28.345	-80.6132
1050908	Pennsylvania	Philadelphia	39.9568	-75.2258
1052185	Illinois	Mount Prospect	42.036	-87.9611
1050903	Delaware	Wilmington	39.7473	-75.5681
1051483	Iowa	Waterloo	42.4966	-92.3146
1054880	Florida	Homosassa	28.7937	-82.5491
1051895	Minnesota	Sauk Rapids	45.6161	-94.125
1050882	Tennessee	Humboldt	35.825	-88.9115
1050854	Texas	Plano	33.0489	-96.7751
1052809	North Carolina	Seven Springs	35.2037	-77.9239
1051473	Pennsylvania	Philadelphia	39.9537	-75.2092
1052803	North Carolina	Goldsboro	35.3858	-77.9663
1051463	Missouri	Centralia	39.2003	-92.1363
1051458	Ohio	Canton	40.8623	-81.4421
1050857	District of Columbia	Washington	38.9047	-76.951
1051251	Massachusetts	Bridgewater	41.9806	-70.9724
1050850	Illinois	Chicago	41.8571	-87.7188
1051443	Arizona	Phoenix	33.4187	-112.204
1050983	Tennessee	Nashville	36.1919	-86.8088
1061159	California	Imperial	32.8455	-115.577
1051441	Texas	Houston	29.6516	-95.5083
1051795	Colorado	Colorado Springs	38.8563	-104.748
1051219	Louisiana	Shreveport	32.5509	-93.8072
1053044	Texas	Houston	29.9441	-95.3949
1051839	Michigan	Keego Harbor	42.6045	-83.3438
1054406	California	Norwalk	33.9139	-118.07
1051088	West Virginia	Charleston	38.4687	-81.6706
1052181	Kansas	Pittsburg	37.4082	-94.7166
1058005	California	San Diego	32.7918	-117.015
1055755	Wisconsin	Kenosha	42.5893	-87.8325
1051014	Florida	Tampa	27.988	-82.4327
1051001	Florida	Vernon	30.5684	-85.7186
1051530	Oklahoma	Oklahoma City	35.5041	-97.5032
1050996	Florida	Orlando	28.5068	-81.4239
1051239	Arizona	Parker	34.1424	-114.287
1050969	Ohio	Dayton	39.6301	-84.219
1051523	Tennessee	Milan	35.9107	-88.7644
1052071	Florida	Reddick	29.3229	-82.2617
1050975	Ohio	Cincinnati	39.1155	-84.5273
1051508	North Carolina	Claremont	35.7161	-81.142
1051510	North Carolina	Statesville	35.7853	-80.9199
1051481	Ohio	Dayton	39.7541	-84.2354
1051908	Minnesota	Saint Paul	44.9735	-93.0375
1051900	Illinois	Chicago	41.6543	-87.605
1051892	Minnesota	Mapleton	43.9357	-93.9355
1052464	Pennsylvania	Hazleton	40.9436	-75.9855
1052510	Louisiana	Lafayette	30.2431	-92.0032
1051342	Illinois	Chicago	41.8147	-87.7034
1053644	New York	Jamestown	42.0847	-79.2248
1053070	California	Fresno	36.7331	-119.727
1052527	Tennessee	Springfield	36.5059	-86.8687
1053093	Michigan	Battle Creek	42.3018	-85.2191
1051861	Kentucky	Newport	39.0846	-84.4953
1052541	Ohio	Lorain	41.4473	-82.1936
1053021	Nebraska	Omaha	41.289	-95.9745
1052562	Maryland	Baltimore	39.2241	-76.61
1052302	South Carolina	Gaston	33.8447	-81.1011
1052564	Maryland	Hagerstown	39.647	-77.7344
1053752	Florida	Orlando	28.5004	-81.4852
1051344	Illinois	Chicago	41.9103	-87.7028
1051846	Alaska	Fairbanks	65.0133	-147.487
1052136	Nevada	Las Vegas	36.1558	-115.155
1051812	Rhode Island	Providence	41.8406	-71.4371
1058753	Missouri	Saint Louis	38.6303	-90.1936
1053639	California	Fremont	37.5746	-121.979
1052386	Connecticut	Bristol	41.6698	-72.9518
1051705	South Carolina	Columbia	34.0376	-81.0437
1051534	Virginia	Richmond	37.5039	-77.5136
1051542	New Mexico	Los Alamos	35.8773	-106.253
1051520	Tennessee	Jackson	35.652	-88.8635
1051455	Louisiana	New Orleans	29.966	-90.0748
1052108	Texas	Dallas	32.7877	-96.7999
1051548	Oklahoma	Oklahoma City	35.3961	-97.5656
1051745	West Virginia	Inwood	39.3663	-78.0382
1054523	California	Stockton	38.0091	-121.339
1052095	Florida	Homosassa	28.756	-82.5323
1054528	California	Stockton	38.0356	-121.337
1052395	Oklahoma	Tulsa	36.1886	-96.0087
1055923	Connecticut	New Haven	41.32	-72.8981
1064917	New Hampshire	Seabrook	42.9044	-70.9251
1052112	Texas	Fort Worth	32.7344	-97.4734
1052413	Virginia	Norfolk	36.8886	-76.2978
1051587	Texas	Austin	30.2944	-97.6297
1053317	New Hampshire	Candia	43.0616	-71.2887
1052415	Oregon	Medford	42.3501	-122.894
1051607	Massachusetts	Lowell	42.6235	-71.3035
1053938	North Carolina	Greenville	35.6163	-77.395
1051433	Pennsylvania	Philadelphia	39.9368	-75.1982
1057175	Illinois	Freeport	42.2892	-89.6041
1052866	California	Eureka	40.8	-124.169
1051488	Louisiana	Baton Rouge	30.5188	-91.1289
1052868	Georgia	Americus	32.0658	-84.2193
1052199	Georgia	Atlanta	33.8351	-84.3862
1051495	Tennessee	Antioch	36.0682	-86.6936
1051636	Georgia	Forest Park	33.6257	-84.3738
1051501	Tennessee	Nashville	36.2382	-86.7616
1052057	New Mexico	Las Cruces	32.3094	-106.763
1052060	Florida	Jacksonville	30.324	-81.5699
1051374	California	Chico	39.7253	-121.848
1052035	Kansas	Kansas City	39.1152	-94.6477
1052370	Missouri	Maryland Heights	38.7412	-90.4411
1052967	California	Salinas	36.6663	-121.625
1054288	New Mexico	Las Cruces	32.3038	-106.828
1053469	Illinois	Vandalia	38.9675	-89.1056
1051690	Massachusetts	Brockton	42.0634	-71.0067
1052148	Kansas	Wichita	37.7065	-97.3047
1070141	Tennessee	Memphis	35.1054	-90.0468
1055741	Wisconsin	Milwaukee (Glendale)	43.1167	-87.9167
1052162	North Carolina	Greensboro	36.0528	-79.8016
1052164	Ohio	Cleveland	41.5502	-81.5838
1052169	Ohio	Cleveland	41.5616	-81.5702
1052171	Ohio	Cleveland	41.4698	-81.7043
1051594	Utah	Salt Lake City (Kearns)	40.7675	-112.013
1052964	Ohio	Cleveland	41.5545	-81.5536
